id,rate_unemployment,percent_college,percent_married,median_income,average_act,percent_lunch,year,L_id,state,zip_code,school_type,school_level,charter,PerPupil_Total_Expenditure,PerPupil_Salary_Expenditure,PerPupil_Benefits_Expenditure,PerInstructor_Total_Expenditure,PerInstructor_Salary,PerInstructor_Benefits,PerPupil_StudentSupport_Expenditure
120150003944,0.106734006734007,0.489821882951654,0.775308641975309,69524.0,19.0781440781441,0.344614114733801,2016-2017,1201500,FL,33470,Regular School,High,No,9782.0,5375.0,1902.0,6299.0,3425.0,1203.0,307.0
120150004020,0.0546057667772391,0.700485324705339,0.84721512519162,67025.0,20.1770451770452,0.271828103683492,2016-2017,1201500,FL,33467,Regular School,High,No,9782.0,5375.0,1902.0,6299.0,3425.0,1203.0,307.0
120150004026,0.0796396396396396,0.813237221494102,0.83745963401507,107500.0,21.031746031746,0.266537904394013,2016-2017,1201500,FL,33498,Regular School,High,No,9782.0,5375.0,1902.0,6299.0,3425.0,1203.0,307.0
120150004121,0.09635018260623657,0.5212837085757004,0.6169490415162049,39883.32943175926,19.1514041514042,0.333683841570277,2016-2017,1201500,FL,33411,Regular School,High,No,9782.0,5375.0,1902.0,6299.0,3425.0,1203.0,307.0
120150004131,0.0947276940903824,0.66380266075388,0.627689429373246,71761.0,19.8840048840049,0.414084507042254,2016-2017,1201500,FL,33406,Regular School,High,Yes,9782.0,5375.0,1902.0,6299.0,3425.0,1203.0,307.0
120153001563,0.147854785478548,0.555133079847909,0.28665785997358,31588.0,21.0805860805861,0.554956169925826,2016-2017,1201530,FL,33525,Regular School,High,No,8622.0,5072.0,1729.0,5045.0,3120.0,1012.0,408.0
120153001569,0.311604584527221,0.428091773922776,0.609561752988048,27434.0,20.3235653235653,0.520265780730897,2016-2017,1201530,FL,33542,Regular School,High,No,8622.0,5072.0,1729.0,5045.0,3120.0,1012.0,408.0
120153001578,0.12176724137931,0.357474466109564,0.562841530054645,34771.0,22.4725274725275,0.519809825673534,2016-2017,1201530,FL,34652,Regular School,High,No,8622.0,5072.0,1729.0,5045.0,3120.0,1012.0,408.0
120153001586,0.102197418904779,0.636028281586228,0.847769028871391,71298.0,22.4236874236874,0.226347305389222,2016-2017,1201530,FL,34638,Regular School,High,No,8622.0,5072.0,1729.0,5045.0,3120.0,1012.0,408.0
120153001590,0.192794547224927,0.738664468260511,0.62652705061082,36929.0,21.0805860805861,0.647325475974615,2016-2017,1201530,FL,34653,Regular School,High,No,8622.0,5072.0,1729.0,5045.0,3120.0,1012.0,408.0
120153003650,0.0393794749403341,0.676831683168317,0.631496062992126,72910.0,20.8363858363858,0.362158647594278,2016-2017,1201530,FL,33545,Regular School,High,No,8622.0,5072.0,1729.0,5045.0,3120.0,1012.0,408.0
120153004423,0.0306560392397302,0.792501284026708,0.879484820607176,80757.0,21.4468864468864,0.216261061946903,2016-2017,1201530,FL,34655,Regular School,High,No,8622.0,5072.0,1729.0,5045.0,3120.0,1012.0,408.0
120153006440,0.0873965041398344,0.779547359597653,0.642458100558659,69809.0,21.4224664224664,0.208872458410351,2016-2017,1201530,FL,33543,Regular School,High,No,8622.0,5072.0,1729.0,5045.0,3120.0,1012.0,408.0
120153007331,0.091484869809993,0.555836280949975,0.877622377622378,54524.0,20.9340659340659,0.200119832234871,2016-2017,1201530,FL,34638,Regular School,High,No,8622.0,5072.0,1729.0,5045.0,3120.0,1012.0,408.0
120153007618,0.119369369369369,0.48688915375447,0.605664488017429,37500.0,19.5909645909646,0.578908002991773,2016-2017,1201530,FL,34691,Regular School,High,No,8622.0,5072.0,1729.0,5045.0,3120.0,1012.0,408.0
120153007713,0.0714285714285714,0.6044703595724,0.803435114503817,36875.0,21.0561660561661,0.548409893992933,2016-2017,1201530,FL,34669,Regular School,High,No,8622.0,5072.0,1729.0,5045.0,3120.0,1012.0,408.0
120156001605,0.0506950122649223,0.724189902034665,0.587822014051522,44722.0,18.3943833943834,0.341274951706375,2016-2017,1201560,FL,33707,Regular School,High,No,9340.0,5768.0,1805.0,5762.0,3716.0,1109.0,401.0
120156001610,0.0444309190505173,0.593935790725327,0.838150289017341,61750.0,20.5677655677656,0.449861495844875,2016-2017,1201560,FL,33764,Regular School,High,No,9340.0,5768.0,1805.0,5762.0,3716.0,1109.0,401.0
120156001614,0.0497854077253219,0.463356973995272,0.676056338028169,50074.0,17.6862026862027,0.338285714285714,2016-2017,1201560,FL,33709,Regular School,High,No,9340.0,5768.0,1805.0,5762.0,3716.0,1109.0,401.0
120156001616,0.109708737864078,0.638177874186551,0.475300400534045,41875.0,20.2014652014652,0.368635437881874,2016-2017,1201560,FL,34698,Regular School,High,No,9340.0,5768.0,1805.0,5762.0,3716.0,1109.0,401.0
120156001624,0.185185185185185,0.477350219191427,0.435754189944134,36853.0,17.5152625152625,0.458333333333333,2016-2017,1201560,FL,33711,Regular School,High,No,9340.0,5768.0,1805.0,5762.0,3716.0,1109.0,401.0
120156001633,0.0687285223367698,0.632610939112487,0.0607734806629834,27188.0,18.4188034188034,0.489448051948052,2016-2017,1201560,FL,33705,Regular School,High,No,9340.0,5768.0,1805.0,5762.0,3716.0,1109.0,401.0
120156001635,0.0612582781456954,0.573446327683616,0.64983164983165,38177.0,21.2026862026862,0.391253644314869,2016-2017,1201560,FL,33770,Regular School,High,No,9340.0,5768.0,1805.0,5762.0,3716.0,1109.0,401.0
120156001647,0.0857142857142857,0.546229955646537,0.62678936605317,43546.0,19.6642246642247,0.40630092341119,2016-2017,1201560,FL,33703,Regular School,High,No,9340.0,5768.0,1805.0,5762.0,3716.0,1109.0,401.0
120156001667,0.0810567397178025,0.593138500635324,0.541396688264939,47240.0,20.4212454212454,0.420957542908762,2016-2017,1201560,FL,33773,Regular School,High,No,9340.0,5768.0,1805.0,5762.0,3716.0,1109.0,401.0
120156001675,0.0709438618136952,0.51575456053068,0.333988212180747,32343.0,23.2051282051282,0.311266988163086,2016-2017,1201560,FL,33713,Regular School,High,No,9340.0,5768.0,1805.0,5762.0,3716.0,1109.0,401.0
120156001680,0.0583333333333333,0.728300363342753,0.745689655172414,63208.0,22.1550671550672,0.226973684210526,2016-2017,1201560,FL,33776,Regular School,High,No,9340.0,5768.0,1805.0,5762.0,3716.0,1109.0,401.0
120156001693,0.15469387755102,0.627839065541856,0.558620689655172,47174.0,21.6666666666667,0.321579689703808,2016-2017,1201560,FL,34689,Regular School,High,No,9340.0,5768.0,1805.0,5762.0,3716.0,1109.0,401.0
120156002242,0.0713757396449704,0.871217215870881,0.583190394511149,75237.0,21.6178266178266,0.308250226654578,2016-2017,1201560,FL,33761,Regular School,High,No,9340.0,5768.0,1805.0,5762.0,3716.0,1109.0,401.0
120156002397,0.157769869513642,0.62625754527163,0.703225806451613,47115.0,21.7155067155067,0.115275411697899,2016-2017,1201560,FL,33777,Regular School,High,No,9340.0,5768.0,1805.0,5762.0,3716.0,1109.0,401.0
120156003014,0.0802702702702703,0.761147327249022,0.705798138869005,71071.0,24.2063492063492,0.131401349741961,2016-2017,1201560,FL,34683,Regular School,High,No,9340.0,5768.0,1805.0,5762.0,3716.0,1109.0,401.0
120156003110,0.0555405039284747,0.789929839042509,0.920035938903863,94067.0,22.3504273504273,0.135483870967742,2016-2017,1201560,FL,34688,Regular School,High,No,9340.0,5768.0,1805.0,5762.0,3716.0,1109.0,401.0
120156004033,0.0726832222895215,0.678340517241379,0.679856115107914,51969.0,24.4993894993895,0.175732217573222,2016-2017,1201560,FL,33710,Regular School,High,Yes,9340.0,5768.0,1805.0,5762.0,3716.0,1109.0,401.0
120159001703,0.10043431053203,0.659485023646873,0.841904761904762,44286.0,21.1538461538462,0.382685686178062,2016-2017,1201590,FL,33801,Regular School,High,No,9123.0,4602.0,1560.0,5977.0,3048.0,972.0,374.0
120159001726,0.133427963094393,0.370311252992817,0.547008547008547,32104.0,17.8815628815629,0.476190476190476,2016-2017,1201590,FL,33880,Regular School,High,No,9123.0,4602.0,1560.0,5977.0,3048.0,972.0,374.0
120159001745,0.123287671232877,0.310215557638238,0.411917098445596,33750.0,19.7863247863248,0.459783913565426,2016-2017,1201590,FL,33823,Regular School,High,No,9123.0,4602.0,1560.0,5977.0,3048.0,972.0,374.0
120159001753,0.0917808219178082,0.543525969275786,0.670384138785626,53173.0,19.029304029304,0.40922619047619,2016-2017,1201590,FL,33830,Regular School,High,No,9123.0,4602.0,1560.0,5977.0,3048.0,972.0,374.0
120159001762,0.0575897618201209,0.617359413202934,0.734679163662581,53276.0,19.029304029304,0.522477522477522,2016-2017,1201590,FL,33860,Regular School,High,No,9123.0,4602.0,1560.0,5977.0,3048.0,972.0,374.0
120159001766,0.317321688500728,0.277186761229314,0.421599169262721,22485.0,20.006105006105,0.539373814041746,2016-2017,1201590,FL,33815,Regular School,High,No,9123.0,4602.0,1560.0,5977.0,3048.0,972.0,374.0
120159001790,0.10448264239973,0.506393001345895,0.485677083333333,42060.0,20.2747252747253,0.481084939329051,2016-2017,1201590,FL,33853,Regular School,High,Yes,9123.0,4602.0,1560.0,5977.0,3048.0,972.0,374.0
120159001795,0.0708955223880597,0.396776406035665,0.573309123921925,29920.0,19.1269841269841,0.590889919865036,2016-2017,1201590,FL,33844,Regular School,High,No,9123.0,4602.0,1560.0,5977.0,3048.0,972.0,374.0
120159001985,0.0458984375,0.707554833468725,0.851309365290723,86712.0,21.3736263736264,0.312555654496883,2016-2017,1201590,FL,33813,Regular School,High,No,9123.0,4602.0,1560.0,5977.0,3048.0,972.0,374.0
120159002405,0.157975460122699,0.396878954027836,0.271730618637431,40677.0,19.0537240537241,0.486350974930362,2016-2017,1201590,FL,33809,Regular School,High,No,9123.0,4602.0,1560.0,5977.0,3048.0,972.0,374.0
120159003016,0.125648414985591,0.352941176470588,0.554515050167224,40493.0,18.980463980464,0.52411575562701,2016-2017,1201590,FL,33839,Regular School,High,No,9123.0,4602.0,1560.0,5977.0,3048.0,972.0,374.0
120159004179,0.141732283464567,0.586252189141856,0.804474708171206,52860.0,18.7362637362637,0.553389830508475,2016-2017,1201590,FL,33837,Regular School,High,No,9123.0,4602.0,1560.0,5977.0,3048.0,972.0,374.0
120159004186,0.0108126961981165,0.719546742209632,0.848765432098765,61842.0,22.0818070818071,0.154981549815498,2016-2017,1201590,FL,33803,Regular School,High,Yes,9123.0,4602.0,1560.0,5977.0,3048.0,972.0,374.0
120159005349,0.129926375054136,0.578060805258833,0.486808510638298,48915.0,22.2771672771673,0.185714285714286,2016-2017,1201590,FL,33881,Regular School,High,Yes,9123.0,4602.0,1560.0,5977.0,3048.0,972.0,374.0
120159007310,0.178351783517835,0.307820299500832,0.896656534954407,39952.0,18.6385836385836,0.636042402826855,2016-2017,1201590,FL,33801,Regular School,High,No,9123.0,4602.0,1560.0,5977.0,3048.0,972.0,374.0
120162001811,0.0533719486967315,0.448085546740255,0.421618204804045,31275.0,18.4432234432234,0.568926123381569,2016-2017,1201620,FL,32177,Regular School,High,No,9290.0,5369.0,1434.0,5052.0,3190.0,815.0,435.0
120165001821,0.046186895810956,0.784860557768924,0.856232294617564,85529.0,24.6214896214896,0.139381985535832,2016-2017,1201650,FL,32561,Regular School,High,No,8118.0,4571.0,1244.0,4953.0,3346.0,913.0,289.0
120165001826,0.225114315863524,0.477497877158222,0.686849574266793,32449.0,18.4920634920635,0.436579841449604,2016-2017,1201650,FL,32570,Regular School,High,No,8118.0,4571.0,1244.0,4953.0,3346.0,913.0,289.0
120165001830,0.074018691588785,0.598765432098765,0.811147540983607,51946.0,22.2283272283272,0.215266337177375,2016-2017,1201650,FL,32571,Regular School,High,No,8118.0,4571.0,1244.0,4953.0,3346.0,913.0,289.0
120165003122,0.0516185476815398,0.71023102310231,0.782252050708427,65580.0,23.2295482295482,0.180447217888716,2016-2017,1201650,FL,32566,Regular School,High,No,8118.0,4571.0,1244.0,4953.0,3346.0,913.0,289.0
120168001838,0.099488609948861,0.59775571860164,0.394366197183099,45469.0,21.2026862026862,0.409722222222222,2016-2017,1201680,FL,34237,Regular School,High,No,10801.0,6066.0,1942.0,7010.0,3933.0,1191.0,637.0
120168001847,0.0744360902255639,0.509180790960452,0.490806223479491,45455.0,23.009768009768,0.302107728337237,2016-2017,1201680,FL,34231,Regular School,High,No,10801.0,6066.0,1942.0,7010.0,3933.0,1191.0,637.0
120168001851,0.109600679694138,0.611610228058051,0.815461346633416,41595.0,21.6910866910867,0.299266247379455,2016-2017,1201680,FL,34285,Regular School,High,No,10801.0,6066.0,1942.0,7010.0,3933.0,1191.0,637.0
120168002461,0.219277108433735,0.277255118981738,0.288416075650118,19714.0,21.4468864468864,0.589253187613843,2016-2017,1201680,FL,34234,Regular School,High,No,10801.0,6066.0,1942.0,7010.0,3933.0,1191.0,637.0
120168003800,0.122641509433962,0.516967706622879,0.560830860534125,45903.0,20.3968253968254,0.503317116320212,2016-2017,1201680,FL,34291,Regular School,High,No,10801.0,6066.0,1942.0,7010.0,3933.0,1191.0,637.0
120168003933,0.130797290255341,0.433850364963504,0.168253968253968,38851.0,21.1294261294261,0.257604562737643,2016-2017,1201680,FL,34236,Regular School,High,Yes,10801.0,6066.0,1942.0,7010.0,3933.0,1191.0,637.0
120168007003,0.0764844012076484,0.557142857142857,0.577819198508854,58154.0,21.5445665445665,0.303030303030303,2016-2017,1201680,FL,34233,Regular School,High,No,10801.0,6066.0,1942.0,7010.0,3933.0,1191.0,637.0
120171001872,0.0833927298645759,0.589358010410642,0.301440329218107,31516.0,23.1562881562882,0.371335504885993,2016-2017,1201710,FL,32773,Regular School,High,No,8187.0,4797.0,1556.0,5118.0,3328.0,1026.0,377.0
120171001886,0.0362400906002265,0.764542936288089,0.657764589515331,58792.0,22.8632478632479,0.228122344944775,2016-2017,1201710,FL,32765,Regular School,High,No,8187.0,4797.0,1556.0,5118.0,3328.0,1026.0,377.0
120171001887,0.201570680628272,0.672456575682382,0.788927335640138,57750.0,22.2527472527473,0.371635194857372,2016-2017,1201710,FL,32750,Regular School,High,No,8187.0,4797.0,1556.0,5118.0,3328.0,1026.0,377.0
120171001888,0.0793942175309775,0.822843822843823,0.829185520361991,82466.0,22.7655677655678,0.265937382119955,2016-2017,1201710,FL,32714,Regular School,High,No,8187.0,4797.0,1556.0,5118.0,3328.0,1026.0,377.0
120171001895,0.0534327430879155,0.793176328502415,0.828185328185328,55152.0,21.6910866910867,0.329319129226494,2016-2017,1201710,FL,32792,Regular School,High,No,8187.0,4797.0,1556.0,5118.0,3328.0,1026.0,377.0
120171002261,0.0263808738664468,0.872348630929425,0.646794150731159,57200.0,22.1550671550672,0.308459549316587,2016-2017,1201710,FL,32746,Regular School,High,No,8187.0,4797.0,1556.0,5118.0,3328.0,1026.0,377.0
120171002533,0.218072289156627,0.357338195077484,0.337349397590361,19833.0,23.034188034188,0.330065359477124,2016-2017,1201710,FL,32771,Regular School,High,No,8187.0,4797.0,1556.0,5118.0,3328.0,1026.0,377.0
120171003270,0.0617100371747212,0.775576036866359,0.794487427466151,88111.0,21.8620268620269,0.3718570798412,2016-2017,1201710,FL,32708,Regular School,High,No,8187.0,4797.0,1556.0,5118.0,3328.0,1026.0,377.0
120171005736,0.0969723562966213,0.865924491771539,0.774193548387097,97031.0,23.1074481074481,0.16674077367719,2016-2017,1201710,FL,32765,Regular School,High,No,8187.0,4797.0,1556.0,5118.0,3328.0,1026.0,377.0
120174001916,0.089041095890411,0.484670306593868,0.517821782178218,42024.0,22.6434676434676,0.352186588921283,2016-2017,1201740,FL,32084,Regular School,High,No,8331.0,4966.0,1787.0,4890.0,3032.0,1048.0,560.0
120174002262,0.0540694365395561,0.739719837324898,0.92723365059871,73403.0,23.4737484737485,0.0945945945945946,2016-2017,1201740,FL,32081,Regular School,High,No,8331.0,4966.0,1787.0,4890.0,3032.0,1048.0,560.0
120174004444,0.116564417177914,0.685873605947955,0.755045871559633,52393.0,21.3247863247863,0.310089020771513,2016-2017,1201740,FL,32086,Regular School,High,No,8331.0,4966.0,1787.0,4890.0,3032.0,1048.0,560.0
120174004445,0.0327169274537696,0.772151898734177,0.824817518248175,112375.0,22.4725274725275,0.0514380530973451,2016-2017,1201740,FL,32259,Regular School,High,No,8331.0,4966.0,1787.0,4890.0,3032.0,1048.0,560.0
120174007246,0.0394557823129252,0.864928909952607,0.919032597266036,141591.0,23.8644688644689,0.0333333333333333,2016-2017,1201740,FL,32081,Regular School,High,No,8331.0,4966.0,1787.0,4890.0,3032.0,1048.0,560.0
120174007388,0.0363516192994052,0.862728062554301,0.852999016715831,106951.0,23.0830280830281,0.0451407328730749,2016-2017,1201740,FL,32259,Regular School,High,No,8331.0,4966.0,1787.0,4890.0,3032.0,1048.0,560.0
120177001933,0.107083333333333,0.3815625,0.642901425914445,27144.0,19.7374847374847,0.599448601811737,2016-2017,1201770,FL,34981,Regular School,High,No,8782.0,5114.0,1559.0,5033.0,3017.0,943.0,369.0
120177002104,0.174903100775194,0.408586762075134,0.171183079973562,29421.0,20.982905982906,0.678676470588235,2016-2017,1201770,FL,34947,Regular School,High,No,8782.0,5114.0,1559.0,5033.0,3017.0,943.0,369.0
120177002671,0.16735112936345,0.461825947677523,0.376460017969452,33750.0,19.1025641025641,0.537614678899083,2016-2017,1201770,FL,34952,Regular School,High,No,8782.0,5114.0,1559.0,5033.0,3017.0,943.0,369.0
120177003503,0.143672692673644,0.576232902497177,0.777173913043478,49083.0,19.4932844932845,0.489608313349321,2016-2017,1201770,FL,34986,Regular School,High,No,8782.0,5114.0,1559.0,5033.0,3017.0,943.0,369.0
120177004148,0.122019404703174,0.47538697531725,0.645274212368728,41963.0,19.3223443223443,0.469817315329627,2016-2017,1201770,FL,34953,Regular School,High,No,8782.0,5114.0,1559.0,5033.0,3017.0,943.0,369.0
120183001946,0.155260469867211,0.395854922279793,0.534528202424881,38725.0,20.2258852258852,0.488645262333594,2016-2017,1201830,FL,32064,Regular School,High,No,9185.0,5847.0,1501.0,5330.0,3590.0,893.0,365.0
120192001969,0.136012364760433,0.610215053763441,0.49160447761194,44120.0,21.2026862026862,0.422421142369991,2016-2017,1201920,FL,32724,Regular School,High,No,8365.0,5029.0,1489.0,5114.0,3332.0,947.0,361.0
120192001986,0.172555464256368,0.439241256668643,0.213213213213213,29652.0,20.3724053724054,0.582983193277311,2016-2017,1201920,FL,32114,Regular School,High,No,8365.0,5029.0,1489.0,5114.0,3332.0,947.0,361.0
120192001990,0.0804365400161682,0.418175720992622,0.465116279069767,38316.0,20.8608058608059,0.396286472148541,2016-2017,1201920,FL,32168,Regular School,High,No,8365.0,5029.0,1489.0,5114.0,3332.0,947.0,361.0
120192001995,0.0765864332603939,0.59920424403183,0.632549268912905,42979.0,23.2783882783883,0.273927392739274,2016-2017,1201920,FL,32127,Regular School,High,No,8365.0,5029.0,1489.0,5114.0,3332.0,947.0,361.0
120192002005,0.0889724310776942,0.625146886016451,0.777777777777778,30074.0,21.9352869352869,0.35968617984309,2016-2017,1201920,FL,32118,Regular School,High,No,8365.0,5029.0,1489.0,5114.0,3332.0,947.0,361.0
120192002641,0.0732889158086008,0.524664879356568,0.71346853874155,50935.0,19.2735042735043,0.526690391459075,2016-2017,1201920,FL,32725,Regular School,High,No,8365.0,5029.0,1489.0,5114.0,3332.0,947.0,361.0
120192002968,0.13587786259542,0.494981179422836,0.508333333333333,33397.0,19.2490842490842,0.470813397129187,2016-2017,1201920,FL,32129,Regular School,High,No,8365.0,5029.0,1489.0,5114.0,3332.0,947.0,361.0
120192002970,0.152102031176193,0.511159737417943,0.688756515264334,46538.0,19.2490842490842,0.529593094944513,2016-2017,1201920,FL,32738,Regular School,High,No,8365.0,5029.0,1489.0,5114.0,3332.0,947.0,361.0
120192007281,0.107938718662953,0.529878371232152,0.352392065344224,28289.0,20.4700854700855,0.453467481135465,2016-2017,1201920,FL,32763,Regular School,High,No,8365.0,5029.0,1489.0,5114.0,3332.0,947.0,361.0
120195002017,0.041142613515242,0.66958722741433,0.682008368200837,59738.0,22.3504273504273,0.294599018003273,2016-2017,1201950,FL,32327,Regular School,High,No,8227.0,4877.0,1390.0,4513.0,2975.0,789.0,491.0
120198002022,0.0669336384439359,0.396082178690874,0.519748653500898,36717.0,18.0769230769231,0.439169139465875,2016-2017,1201980,FL,32439,Regular School,High,No,9177.0,5289.0,1661.0,5329.0,3202.0,939.0,279.0
120198002025,0.136054421768707,0.401318071453347,0.600973236009732,32247.0,16.8315018315018,0.458208955223881,2016-2017,1201980,FL,32433,Regular School,High,No,9177.0,5289.0,1661.0,5329.0,3202.0,939.0,279.0
120198003941,0.0487931034482759,0.777460770328103,0.79336595976074,59353.0,19.5421245421245,0.205828779599271,2016-2017,1201980,FL,32459,Regular School,High,No,9177.0,5289.0,1661.0,5329.0,3202.0,939.0,279.0
130000100608,0.143051771117166,0.4753282028067,0.23402489626556,39269.0,20.7875457875458,0.442018072289157,2016-2017,1300001,GA,30240,Regular School,High,No,9684.0,5924.0,2358.0,5535.0,3755.0,1523.0,642.0
130000101964,0.274353876739563,0.265074626865672,0.180672268907563,18240.0,20.030525030525,0.505295007564297,2016-2017,1300001,GA,30241,Regular School,High,No,9684.0,5924.0,2358.0,5535.0,3755.0,1523.0,642.0
130000102444,0.138602182247125,0.545731707317073,0.541984732824427,43480.0,19.9328449328449,0.548271752085816,2016-2017,1300001,GA,30230,Regular School,High,No,9684.0,5924.0,2358.0,5535.0,3755.0,1523.0,642.0
130006000010,0.0384241245136187,0.41557342361405,0.581447963800905,41856.0,19.004884004884,0.722388059701493,2016-2017,1300060,GA,31513,Regular School,High,No,10328.0,6042.0,2141.0,6353.0,4307.0,1547.0,465.0
130009000015,0.103039670273055,0.257465698143664,0.611570247933884,27891.0,17.4908424908425,0.690322580645161,2016-2017,1300090,GA,31642,Regular School,High,No,10075.0,5737.0,2342.0,6302.0,4107.0,1748.0,378.0
130012000066,0.0931655899353961,0.843335439039798,0.309473684210526,57625.0,21.3492063492064,0.38796992481203,2016-2017,1300120,GA,30309,Regular School,High,No,14313.0,8697.0,3517.0,6716.0,5208.0,2503.0,1267.0
130012000089,0.24936170212766,0.489311163895487,0.0273972602739726,29926.0,15.5128205128205,0.996287128712871,2016-2017,1300120,GA,30318,Regular School,High,No,14313.0,8697.0,3517.0,6716.0,5208.0,2503.0,1267.0
130012001865,0.238183848157797,0.656899810964083,0.434027777777778,58750.0,17.6617826617827,0.695262483994878,2016-2017,1300120,GA,30331,Regular School,High,No,14313.0,8697.0,3517.0,6716.0,5208.0,2503.0,1267.0
130012001939,0.107503607503608,0.920138888888889,0.780068728522337,61806.0,17.002442002442,0.996875,2016-2017,1300120,GA,30316,Regular School,High,No,14313.0,8697.0,3517.0,6716.0,5208.0,2503.0,1267.0
130012002212,0.0233719083276605,0.871398078975454,0.534791252485089,54437.0,20.5677655677656,0.371553884711779,2016-2017,1300120,GA,30327,Regular School,High,No,14313.0,8697.0,3517.0,6716.0,5208.0,2503.0,1267.0
130012003540,0.193665158371041,0.570530098831986,0.163450624290579,16726.0,19.3711843711844,0.99135446685879,2016-2017,1300120,GA,30315,Regular School,High,No,14313.0,8697.0,3517.0,6716.0,5208.0,2503.0,1267.0
130012003542,0.193665158371041,0.570530098831986,0.163450624290579,16726.0,16.6849816849817,0.991501416430595,2016-2017,1300120,GA,30315,Regular School,High,No,14313.0,8697.0,3517.0,6716.0,5208.0,2503.0,1267.0
130012004059,0.242030696576151,0.580645161290323,0.416107382550336,27381.0,18.2722832722833,0.991803278688525,2016-2017,1300120,GA,30314,Regular School,High,Yes,14313.0,8697.0,3517.0,6716.0,5208.0,2503.0,1267.0
130015002357,0.072618254497002,0.301431127012522,0.707736389684814,34320.0,18.6141636141636,0.545966228893058,2016-2017,1300150,GA,31510,Regular School,High,No,10308.0,5983.0,2105.0,6123.0,4142.0,1476.0,664.0
130021000158,0.0405310971348707,0.311157674174961,0.295833333333333,26069.0,17.8083028083028,0.663454410674574,2016-2017,1300210,GA,31061,Regular School,High,No,9779.0,5362.0,2178.0,5694.0,3619.0,1479.0,480.0
130023104095,0.165428764348413,0.777777777777778,0.0,24083.0,17.8327228327228,0.665134979896611,2016-2017,1300231,GA,30303,Regular School,High,Yes,11652.026592404292,6502.125423634915,2856.564623814616,,4302.145176357261,1877.229326361546,627.7871399272329
130024000169,0.0679963735267452,0.397365532381998,0.72,38125.0,20.5921855921856,0.497116493656286,2016-2017,1300240,GA,30547,Regular School,High,No,10197.0,6114.0,2485.0,6397.0,4316.0,1742.0,342.0
130029000173,0.121759622937942,0.455212922173275,0.757940854326396,46000.0,19.3223443223443,0.428969359331476,2016-2017,1300290,GA,30680,Regular School,High,No,9727.0,5630.0,2298.0,6035.0,3994.0,1667.0,405.0
130029002350,0.112256164887744,0.557308435286542,0.677398160315374,55648.0,20.0793650793651,0.441502463054187,2016-2017,1300290,GA,30680,Regular School,High,No,9727.0,5630.0,2298.0,6035.0,3994.0,1667.0,405.0
130033000181,0.0902303754266212,0.461292044847838,0.881314168377823,64975.0,20.2747252747253,0.495176848874598,2016-2017,1300330,GA,30184,Regular School,High,No,9693.0,5696.0,2222.0,6119.0,4080.0,1649.0,425.0
130033001914,0.0912328767123288,0.552228571428571,0.400334448160535,45934.0,20.8119658119658,0.415116279069767,2016-2017,1300330,GA,30120,Regular School,High,No,9693.0,5696.0,2222.0,6119.0,4080.0,1649.0,425.0
130033002352,0.118159439500095,0.464313481573628,0.709874656068481,45913.0,20.8608058608059,0.430393198724761,2016-2017,1300330,GA,30103,Regular School,High,No,9693.0,5696.0,2222.0,6119.0,4080.0,1649.0,425.0
130036000931,0.232524964336662,0.421772428884026,0.576066790352505,22365.0,17.3199023199023,0.74002574002574,2016-2017,1300360,GA,31750,Regular School,High,No,10004.0,5677.0,2269.0,6433.0,4074.0,1694.0,418.0
130039000192,0.171949286846276,0.457072266831377,0.610054347826087,31389.0,18.3211233211233,0.50125313283208,2016-2017,1300390,GA,31639,Regular School,High,No,9517.0,5711.0,2048.0,6078.0,4139.0,1488.0,462.0
130042001918,0.218843683083512,0.449510012782275,0.254627539503386,30024.0,15.9035409035409,0.797323135755258,2016-2017,1300420,GA,31206,Regular School,High,No,9958.0,6038.0,2414.0,5348.0,3737.0,1590.0,632.0
130042001942,0.062015503875969,0.36864406779661,0.333333333333333,23973.0,17.6617826617827,0.727187206020696,2016-2017,1300420,GA,31204,Regular School,High,No,9958.0,6038.0,2414.0,5348.0,3737.0,1590.0,632.0
130042001943,0.137404580152672,0.575282854656223,0.662974683544304,25419.0,15.0,0.839393939393939,2016-2017,1300420,GA,31211,Regular School,High,No,9958.0,6038.0,2414.0,5348.0,3737.0,1590.0,632.0
130042001944,0.311961206896552,0.378165938864629,0.396031746031746,21781.0,15.0488400488401,0.904301075268817,2016-2017,1300420,GA,31206,Regular School,High,No,9958.0,6038.0,2414.0,5348.0,3737.0,1590.0,632.0
130042002610,0.0935894572258209,0.626639344262295,0.863131313131313,65728.0,16.953601953602,0.588291746641075,2016-2017,1300420,GA,31216,Regular School,High,No,9958.0,6038.0,2414.0,5348.0,3737.0,1590.0,632.0
130042003726,0.0132990132990133,0.885757806549886,0.982774252039891,85373.0,19.6153846153846,0.540017590149516,2016-2017,1300420,GA,31210,Regular School,High,No,9958.0,6038.0,2414.0,5348.0,3737.0,1590.0,632.0
130044000253,0.0875139353400223,0.454303460514641,0.536737235367372,39063.0,20.0549450549451,0.464661654135338,2016-2017,1300440,GA,31014,Regular School,High,No,9930.0,5936.0,1918.0,6119.0,4134.0,1315.0,475.0
130048000258,0.170807453416149,0.339166958347917,0.559543230016313,31263.0,19.8840048840049,0.494834710743802,2016-2017,1300480,GA,31553,Regular School,High,No,10044.0,5983.0,1959.0,6058.0,4052.0,1351.0,350.0
